web-scraper-order,web-scraper-start-url,beer_name,beer_name-href,review
"1666729887-3255","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.55 by nollie77 from Ohio

Nov 19, 2020"
"1666729887-3256","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.66 by Cwarwick812 from Massachusetts

Nov 15, 2020"
"1666729887-3257","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.75 by Sweffin from Wisconsin

Oct 01, 2020"
"1666729887-3258","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.29 by GeorgeAKeim from Oregon

Sep 05, 2020"
"1666729887-3259","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.25 by Eziel from Ohio

Jul 30, 2020"
"1666729887-3260","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.25 by MTKATL from Georgia

Jul 27, 2020"
"1666729887-3261","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.52 by needMIbeer from Virginia

Jul 07, 2020"
"1666729887-3262","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.23 by kreg02 from Illinois

Jun 11, 2020"
"1666729887-3263","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.75 by rightcoast7 from Maine

Jun 11, 2020"
"1666729887-3264","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.57 by Hopelessly0 from California

May 30, 2020"
"1666729887-3265","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4 by pepesylvia from Pennsylvania

May 01, 2020"
"1666729887-3266","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.35 by Beerbom from California

Apr 26, 2020"
"1666729887-3267","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.5 by Dharms from Pennsylvania

Mar 17, 2020"
"1666729887-3268","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.42 by JoeyStats707 from California

Feb 14, 2020"
"1666729887-3269","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.62 by antrocks from Massachusetts

Feb 12, 2020"
"1666729887-3270","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.26 by spersichilli from California

Feb 12, 2020"
"1666729887-3271","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.56 by Biggiekrock627 from Maryland

Feb 03, 2020"
"1666729887-3272","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.39 by beersgud from Kansas

Jan 21, 2020"
"1666729887-3273","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.76 by Chuckdiesel24 from Illinois

Nov 21, 2019"
"1666729887-3274","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.56 by jshusc from South Carolina

Nov 15, 2019"
"1666729887-3275","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.38 by user785335 from Florida

Oct 20, 2019"
"1666729887-3276","https://www.beeradvocate.com/beer/top-rated/","Ground State","https://www.beeradvocate.com/beer/profile/33824/220224/","Rated: 4.5 by Jmalo from Ohio

Sep 25, 2019"
"1666729889-3277","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.15 by Affinity from Missouri

Jun 02, 2022"
"1666729889-3278","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.63 by Scottsbeer from Florida

May 20, 2022"
"1666729889-3279","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.52 by beerbones from Washington

Mar 05, 2022"
"1666729889-3280","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.6 by jhavs from New York

Mar 03, 2022"
"1666729889-3281","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by Gkruszewski from New York

Feb 13, 2022"
"1666729889-3282","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by rodmanfor3 from Vermont

Jan 25, 2022"
"1666729889-3283","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.34 by Appearanceswc from Virginia

Jan 17, 2022"
"1666729889-3284","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.75 by not2quick from Missouri

Jan 12, 2022"
"1666729889-3285","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.39 by wolfpac255 from Illinois

Jan 07, 2022"
"1666729889-3286","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.36 by von_kaiser from Connecticut

Dec 29, 2021"
"1666729889-3287","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.59 by JLK7299 from North Carolina

Dec 29, 2021"
"1666729889-3288","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Reviewed by maximum12 from Minnesota

3.55/5  rDev -21.5%
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 2.5Big 750ML bottle that’ll make quite a crash in the recycling bin. Split with my wife. Because I’ve had my sugar quota for the week. 



Lab black, little to no head. Smell like an Oompa Loompa is holding my face inches from a small pond of chocolate. Overwhelming. 



Imperial German Chocolate Cupcake Stout is sweeter than my Grandma (no, not really, nothing sweeter than Gen! Plus, she made killer buns). Wow. The cocoa. And this from a confirmed chocolate addict. All the chocolates. Vanilla shows after a good spell of warming along with a smidge of coconut. No toast. Nothing to offset the ridiculous sweetness. Full, big, but a small sample of this would have left me content. 75 minutes in & not half done. 



The barrel aged version was superior: the bourbon & oak seem to have cut the overwhelming sense of being trapped in a silo of raw sugar. Good but would be much better in small quantities.Dec 16, 2021"
"1666729889-3289","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.08 by Filabee from Michigan

Dec 10, 2021"
"1666729889-3290","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.75 by sordyl from Illinois

Nov 29, 2021"
"1666729889-3291","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.25 by jschott75 from Illinois

Nov 26, 2021"
"1666729889-3292","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by SiepJones from Pennsylvania

Nov 22, 2021"
"1666729889-3293","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.46 by DucksFan16 from Tennessee

Oct 20, 2021"
"1666729889-3294","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by Cynic-ale from Texas

Sep 21, 2021"
"1666729889-3295","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 3.22 by Gambyt20 from Illinois

Sep 19, 2021"
"1666729889-3296","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.75 by rstump24 from Ohio

Aug 24, 2021"
"1666729889-3297","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.19 by bret27 from California

Aug 24, 2021"
"1666729889-3298","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.15 by westcoastbeerlvr from California

Aug 22, 2021"
"1666729889-3299","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated by jb_4226 from Texas

4.9/5  rDev +8.4%
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 5Review #63, chocolate cake delightAug 21, 2021"
"1666729889-3300","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4 by wolverine0712 from Missouri

Aug 18, 2021"
"1666729889-3301","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.28 by winehead247 from Georgia

Aug 04, 2021"
"1666729889-3302","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.25 by Eziel from Ohio

Aug 03, 2021"
"1666729889-3303","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.28 by WormGod from New York

Aug 02, 2021"
"1666729889-3304","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by akk14 from Illinois

Jul 15, 2021"
"1666729889-3305","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.5 by Rkitchen from Michigan

Jun 19, 2021"
"1666729889-3306","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.46 by brians52 from Virginia

Jun 13, 2021"
"1666729889-3307","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.27 by WickedBeer from Alabama

May 12, 2021"
"1666729889-3308","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.69 by hopley from Massachusetts

May 07, 2021"
"1666729889-3309","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.65 by MJSFS from Florida

May 01, 2021"
"1666729889-3310","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.66 by ADTaber from South Carolina

Apr 09, 2021"
"1666729889-3311","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated: 4.09 by unclekeith from Alaska

Mar 28, 2021"
"1666729889-3312","https://www.beeradvocate.com/beer/top-rated/","Imperial German Chocolate Cupcake Stout","https://www.beeradvocate.com/beer/profile/32409/241899/","Rated by BourbonForBeer from Illinois

4.28/5  rDev -5.3%
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25It’s good. A little thinner than I’d like tbh. However, the cake flavor is there. It’s a tasty beer, just wish it was more full bodied.Mar 22, 2021"
"1666729891-3313","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by Roy_Hobbs from Connecticut

4.38/5  rDev -2.9%
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 5 | overall: 4.5Bottled December, 2016



Color on the pour is an interesting reddish brown. Once in the glass it settles into a deep, deep brown with just the faintest of red. Almost no head, but a mocha colored ring persists. Excellent legs. 



Aroma is rich and boozy. The bourbon / barrel are both there, but so are notes of chocolate, molasses, figs and more. . Very nice smelling beer. 



As for taste, unsurprisingly the coffee has faded and I honestly can't even detect it. That said, I'm not sure it matters all that much, as what's still there is great. For my first few sips I was getting lots of barrel / bourbon, but as my palate has adjusted the depth of the beer became more noticeable. Nothing is in your face. The chocolate, roast, barrel etc. are all subtle enough that each sip leaves a slightly different impression. 



Nice light alcohol warmth and amazingly full, chewy mouthfeel. Maybe I've given a 5 on feel before, but if so, I don't know when. For my tastes, this has a perfect feel. 



Overall, while I wish I'd tried one of these fresh, it's clear that this is a very well-crafted beer that has held up well over time, even without the coffee element.Apr 17, 2022"
"1666729891-3314","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by Lucoli from New York

Feb 21, 2022"
"1666729891-3315","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by eawolff99 from Minnesota

Feb 13, 2022"
"1666729891-3316","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by Treyliff from West Virginia

4.5/5  rDev -0.2%
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.52016 vintage poured into a HF wine glass



A- pours jet black in color with a one-finger foamy khaki head that reduces to a film, leaving some lacing behind



S- aroma jumps out of the glass with barrel character; bourbon, wet oak, caramel vanilla, toasted coconut and toffee. The base beer provides notes of nutty fudge, black licorice, dark chocolate, charred malt, molasses, brown sugar & leather. Also picking up a hint of orange truffle



T- sweet and malty initially, with a bit dark chocolate note, along with black strap molasses and brown sugar. Mid-palate brings out a bold barrel note, adding barrel juice, oak, caramel and vanilla. As it nears the close, notes of chocolate fudge, caramel, walnut and charred malt emerge. The linger gives more oaky bourbon and chocolate 



M- medium body with moderate-low carbonation leads to a foamy mouthfeel that turns creamy into a silky, slightly warming finish 



O- bold barrel notes are complimented by a fantastic base beer, well doneFeb 01, 2022"
"1666729891-3317","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.54 by PSanger from Connecticut

Dec 24, 2021"
"1666729891-3318","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by Jkolls from Ohio

Nov 19, 2021"
"1666729891-3319","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.23 by Travitten from Iowa

Sep 13, 2021"
"1666729891-3320","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.2 by hopley from Massachusetts

Jul 24, 2021"
"1666729891-3321","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by Rkitchen from Michigan

Jun 19, 2021"
"1666729891-3322","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4 by Bugsmcl from Ohio

Feb 12, 2021"
"1666729891-3323","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.77 by mrmsmith from District of Columbia

Feb 09, 2021"
"1666729891-3324","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.27 by M4CDO from Massachusetts

Dec 13, 2020"
"1666729891-3325","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.35 by farnold from New York

Nov 15, 2020"
"1666729891-3326","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.28 by Hopelessly0 from California

Oct 29, 2020"
"1666729891-3327","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.21 by 22Blue from Kansas

Oct 12, 2020"
"1666729891-3328","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.68 by khoff5 from Connecticut

Oct 01, 2020"
"1666729891-3329","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.53 by MTKATL from Georgia

Aug 11, 2020"
"1666729891-3330","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.6 by JBowenGeorgia from Georgia

Jul 18, 2020"
"1666729891-3331","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by dheldman from Minnesota

Jul 03, 2020"
"1666729891-3332","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by JamLand from District of Columbia

Jun 13, 2020"
"1666729891-3333","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.75 by sordyl from Illinois

Jun 10, 2020"
"1666729891-3334","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4 by XmnwildX12 from Minnesota

May 09, 2020"
"1666729891-3335","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4 by pepesylvia from Pennsylvania

May 01, 2020"
"1666729891-3336","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.6 by Kurmaraja from California

Apr 20, 2020"
"1666729891-3337","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.75 by Dharms from Pennsylvania

Mar 10, 2020"
"1666729891-3338","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by jhavs from New York

4.66/5  rDev +3.3%
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5Bottle pour is deep and almost fully opaque brown with thin tan head. 



Rich and roasted coffee aroma with smooth and sweet bourbon.



Layers of roasty malt, coffee bean and toffee, smooth bourbon layers of flavor.



Moderate and soft carbonation and rich and medium body.



Excellent, loads of flavor depth which evolves as the temperature changes.Mar 06, 2020"
"1666729891-3339","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by aleigator from Germany

3.95/5  rDev -12.4%
look: 4.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75Pours night black with a beautiful light brown colored head, which slowly fades to a coating layer of lacing atop the liquid.



Smell is of spicy, toasty bourbon barrel, earthy coffee and a good amount of burned rock sugar atop.



This has a silk, lighter mouthfeel mouthfeel, featuring a heavier, yet well balanced beer.



Tastes of bakers chocolate, boozy pralines and warming, oaken bourbon among layers upon layers of milk chocolate and accompanying licorice. This gets enhanced by chocolaty, wooden coffee, which inherits a gently, well dosed sweet peak, adding to the rich malt foundation of the beer. Finishes with less roast, more whipped cream covered milk chocolate and a light dryness, resulting from burned malts and a more pronounced coffee presence. 



Sweet, smooth and well balanced - this drinks almost too easy for what it is. The coffee in this does not stand out too much on its own, but rather enriches the beer in a pleasant way.Mar 01, 2020"
"1666729891-3340","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.48 by Greeny87 from Pennsylvania

Jan 24, 2020"
"1666729891-3341","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by rand from California

4.71/5  rDev +4.4%
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75500 mL bottle into a snifter



2013 vintage



Damn, aging has done a little bottle of beer well. Decadent brew with aromas of vanilla bean, coffee and toasted oak, with an alcohol-warming tinge at the edge of the bouquet. Flavors are as smooth as a seven-year cellared wine (oh wait, that's basically what this is), as notes of milk chocolate, creamy lactose and oaky astringency make an eminently drinkable brew, masking all but a smidge of the alcohol. Creamy, viscous complexion is confirmed by its latte-like appearance. This is a good beer.Jan 20, 2020"
"1666729891-3342","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 5 by Jmalo from Ohio

Dec 09, 2019"
"1666729891-3343","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 5 by WolverineFan1243 from Colorado

Nov 13, 2019"
"1666729891-3344","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated by Ciocanelu from Romania

4.35/5  rDev -3.5%
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25Aroma has sweet malt syrup and some woody notes. Taste has bittersweet wood, malt syrup and roasty coffee bitterness on the finish.Oct 29, 2019"
"1666729891-3345","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Reviewed by Vidblain from Minnesota

4.74/5  rDev +5.1%
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.752018 vintage - drank on 7/14/2019. Unbelievable how much a barrel does to this beer. It's tremendously thick and the coffee is warm, lightly roasty, and sweet. Incredible beer.Sep 30, 2019"
"1666729891-3346","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.5 by PugsandBeer from Florida

Sep 23, 2019"
"1666729891-3347","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 4.49 by jrenihan from Canada (ON)

Aug 14, 2019"
"1666729891-3348","https://www.beeradvocate.com/beer/top-rated/","Genealogy Of Morals - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/22511/96955/","Rated: 5 by dmb987 from New York

Aug 12, 2019"
"1666729893-3349","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.5 by MaximumYuks from Oregon

Jun 15, 2022"
"1666729893-3350","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.94 by Affinity from Missouri

Jun 02, 2022"
"1666729893-3351","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.5 by doctorgary from New York

Mar 17, 2022"
"1666729893-3352","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.5 by not2quick from Missouri

Jan 12, 2022"
"1666729893-3353","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.42 by wolfpac255 from Illinois

Jan 07, 2022"
"1666729893-3354","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 5 by beermanben from Wisconsin

Oct 05, 2021"
"1666729893-3355","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.6 by MrNate from Florida

Sep 28, 2021"
"1666729893-3356","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.77 by Hefewiseman from Florida

Sep 25, 2021"
"1666729893-3357","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated by jb_4226 from Texas

4.9/5  rDev +8.4%
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 5#78, yummy!Sep 13, 2021"
"1666729893-3358","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Reviewed by RaulMondesi from California

4.27/5  rDev -5.5%
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25Straight chilling. Nothing crazy like Chief breaking out of the booby hatch, but I can straight just chill on this thing like on a hammock on sunny day. And that’s it, this beer is Raul on a hammock; not on a beach or in the top of Mount Everest, just a hammock.



Be well, my children.Sep 08, 2021"
"1666729893-3359","https://www.beeradvocate.com/beer/top-rated/","Appervation","https://www.beeradvocate.com/beer/profile/1432/281369/","Rated: 4.25 by timmy2b from New York

Sep 05, 2021"
